idProduct,idCategory,avg,low,trend,avg1,avg7,avg30
653668,1611,3.88,3.0,5.01,3.92,4.2,4.54
653669,1611,4.95,2.99,6.37,5.0,6.2,4.64
654518,1611,2.5,4.9,6.57,2.5,4.99,7.03
654519,1611,0.08,0.05,0.05,0.08,0.26,0.36
654520,1611,0.06,0.05,0.14,0.06,0.15,0.38
654521,1611,0.1,0.08,0.02,0.1,0.46,1.15
654522,1611,0.15,0.1,0.02,0.15,0.37,1.18
654523,1611,1.22,0.5,0.93,1.99,1.12,1.65
654524,1611,0.5,0.34,0.59,0.5,0.49,0.7
654525,1611,0.19,0.14,0.23,0.18,0.18,0.44
654526,1611,0.66,0.08,0.02,0.66,0.55,3.2
654527,1611,0.29,0.3,0.5,0.29,0.78,0.87
654528,1611,0.72,0.08,0.44,0.48,0.38,0.48
654529,1611,0.1,0.08,0.02,0.1,0.13,0.28
654530,1611,1.0,0.9,0.36,1.0,2.1,5.98
654531,1611,0.58,0.15,0.18,0.61,0.62,1.67
654532,1611,0.1,0.05,0.04,0.1,0.1,0.3
654533,1611,,0.05,0.27,0.07,0.24,0.32
654534,1611,0.1,0.06,0.09,0.1,0.12,0.21
654535,1611,0.4,0.2,0.33,0.4,0.48,0.66
654536,1611,0.47,0.35,0.36,0.47,0.74,1.39
654537,1611,0.3,0.14,0.02,0.3,0.46,1.07
654539,1611,0.1,0.11,0.17,0.1,0.13,0.27
654540,1611,2.19,1.0,1.32,2.19,3.11,2.8
654541,1611,0.3,0.09,0.03,0.3,0.28,0.65
654543,1611,0.19,0.09,0.4,0.19,0.57,0.69
654544,1611,0.22,0.08,0.12,0.35,0.18,0.21
654545,1611,1.0,0.35,1.29,1.0,0.92,1.72
654546,1611,0.16,0.08,0.25,0.16,0.4,0.33
654547,1611,1.58,0.49,1.06,1.22,1.14,1.38
654548,1611,0.83,0.1,0.65,1.0,0.8,0.9
654549,1611,,1.9,1.65,2.44,2.15,3.41
654550,1611,1.97,1.5,1.93,1.97,2.23,2.85
654551,1611,0.3,0.19,0.26,0.4,0.29,0.51
654552,1611,1.0,0.75,0.77,1.0,0.97,0.75
654553,1611,0.11,0.05,0.02,0.11,0.49,0.92
654554,1611,3.3,2.95,2.55,3.3,5.8,9.4
654555,1611,0.2,0.2,0.3,0.2,0.33,0.64
654556,1611,0.3,0.09,0.02,0.3,0.91,2.64
654557,1611,0.23,0.08,0.17,0.23,0.19,0.31
654558,1611,1.55,1.0,1.84,2.1,1.6,2.19
654559,1611,0.2,0.04,0.25,0.1,0.39,0.6
654560,1611,2.0,0.95,1.36,2.0,1.28,1.99
654561,1611,0.79,0.13,0.25,0.79,0.47,0.71
654562,1611,1.54,1.0,1.25,1.0,1.52,1.68
654563,1611,0.15,0.09,0.28,0.15,0.18,0.39
654564,1611,1.73,0.7,1.42,1.73,1.39,1.63
654565,1611,0.2,0.25,0.26,0.2,0.44,0.69
654566,1611,4.4,2.2,5.08,3.9,3.85,2.13
654567,1611,4.21,2.5,1.82,3.5,3.42,5.59
654568,1611,0.98,0.1,0.63,0.98,1.05,1.9
654569,1611,0.49,0.47,0.43,0.49,0.42,0.6
654570,1611,1.26,0.35,0.51,1.26,1.21,1.33
654571,1611,0.74,0.1,0.02,0.74,0.87,2.84
654572,1611,1.19,0.5,0.49,1.19,0.62,0.78
654573,1611,1.0,0.9,0.53,1.0,0.9,0.94
654574,1611,1.32,0.75,1.43,1.32,2.6,4.61
655634,1611,0.74,0.4,0.82,1.45,0.88,0.8
655637,1611,1.15,0.2,0.91,0.2,1.23,0.61
655639,1611,1.28,0.4,0.84,0.8,1.17,0.81
655640,1611,0.34,0.2,0.26,0.2,0.31,0.43
655642,1611,3.54,2.9,3.29,3.99,3.73,4.44
655644,1611,1.19,0.4,1.38,2.99,1.16,1.25
655648,1611,0.54,0.4,0.63,0.5,0.8,0.82
655650,1611,1.8,0.7,1.6,0.7,1.76,1.79
659262,1612,2.81,1.5,3.21,,,
659263,1613,74.0,65.0,82.82,,,
659264,1613,,794.99,860.0,,,
659962,1611,0.91,0.15,0.69,0.49,1.03,0.61
659963,1611,0.73,0.5,0.56,0.8,0.68,0.96
661870,1611,1.26,0.25,1.12,1.15,1.17,1.23
661871,1611,1.03,0.15,1.16,1.25,1.23,0.98
661872,1611,0.21,0.02,0.34,0.4,0.21,0.21
662127,1611,0.05,0.02,0.06,0.05,0.05,0.06
662128,1611,0.09,0.02,0.19,0.49,0.14,0.1
662129,1611,0.66,0.25,0.36,0.5,0.69,1.09
662253,1611,0.65,0.14,0.51,0.87,0.57,0.49
662254,1611,0.85,0.1,1.17,3.99,0.9,0.62
662255,1611,6.2,5.8,6.03,6.5,5.96,7.23
662256,1611,0.08,0.02,0.15,0.1,0.11,0.17
662257,1611,0.07,0.02,0.08,0.08,0.08,0.08
662258,1611,0.1,0.02,0.08,0.1,0.09,0.09
662259,1611,0.11,0.02,0.12,0.15,0.12,0.11
662260,1611,0.08,0.02,0.11,0.02,0.09,0.1
662303,1611,0.67,0.02,0.85,2.2,0.96,0.66
662304,1611,0.34,0.02,0.35,0.9,0.41,0.45
662589,1611,0.11,0.07,0.12,0.12,0.12,0.14
662590,1611,0.65,0.49,0.56,0.65,0.62,1.0
662591,1611,0.26,0.25,0.36,0.26,0.33,0.47
662609,1611,0.08,0.02,0.08,0.12,0.08,0.09
662610,1611,0.16,0.02,0.21,0.41,0.17,0.17
662688,1611,0.14,0.13,0.02,0.14,0.2,1.16
662711,1611,0.99,0.39,1.57,5.0,1.86,1.44
662712,1611,0.25,0.02,0.33,0.5,0.29,0.24
662740,1611,0.68,0.1,0.28,0.3,0.55,0.44
662741,1611,1.25,0.15,1.49,1.25,1.41,1.36
662742,1611,,0.02,0.16,0.1,0.14,0.3
662743,1611,0.55,0.2,0.63,0.7,0.69,0.74
662744,1611,0.4,0.4,0.77,0.4,1.77,2.41
662745,1611,1.75,1.99,2.13,1.75,4.22,9.38
662746,1611,,0.1,0.39,0.49,0.37,0.41
662747,1611,0.98,0.89,0.44,0.98,0.9,1.69
662748,1611,1.0,0.2,0.44,1.0,0.39,0.63
662749,1611,1.5,1.4,1.97,1.5,1.75,1.87
662750,1611,0.44,0.5,0.66,0.44,0.63,0.67
662751,1611,1.77,1.4,2.05,2.0,1.86,2.38
662753,1611,0.99,0.1,0.71,0.99,0.98,0.75
662754,1611,0.8,0.4,0.02,0.7,0.73,6.88
662755,1612,2.4,0.5,1.3,,,
662756,1612,,9.0,6.01,,,
662972,1617,63.05,0.5,88.16,,,
662990,1611,0.36,0.02,0.19,0.1,0.22,0.12
662991,1611,0.1,0.02,0.18,0.29,0.1,0.12
662992,1611,0.05,0.02,0.06,0.05,0.05,0.06
662993,1611,0.06,0.02,0.08,0.05,0.06,0.09
662994,1611,1.79,0.02,0.64,0.5,1.28,0.63
662995,1611,0.06,0.02,0.06,0.06,0.06,0.05
663000,1617,6.35,0.99,0.02,,,
663001,1617,11.49,4.99,12.34,,,
663113,1611,0.02,0.02,0.07,0.02,0.08,0.07
663114,1611,0.09,0.02,0.07,0.02,0.09,0.09
663115,1611,0.13,0.02,0.07,0.02,0.12,0.09
663189,1611,0.1,0.02,0.1,0.02,0.11,0.09
663190,1611,0.48,0.4,0.39,0.4,0.47,0.62
663191,1611,0.17,0.02,0.09,0.05,0.13,0.1
663503,1611,0.07,0.02,0.1,0.48,0.12,0.08
663504,1611,0.2,0.02,0.2,0.05,0.12,0.18
663505,1611,5.15,2.99,5.97,5.0,5.31,4.99
663506,1611,0.16,0.02,0.17,0.3,0.18,0.17
663523,1611,75.0,120.0,78.9,75.0,71.8,49.33
663526,1611,16.5,18.0,0.02,16.5,16.07,43.02
663535,1611,,359.0,232.47,324.5,405.71,500.06
663539,1611,3.06,2.5,3.55,3.29,3.21,2.52
664041,1611,0.13,0.02,0.14,0.1,0.13,0.11
664042,1611,4.99,3.49,4.51,2.89,4.99,4.66
664282,1611,1.44,0.19,1.83,4.95,1.72,1.3
664283,1611,0.17,0.02,0.22,0.2,0.27,0.37
664285,1611,0.07,0.02,0.06,0.06,0.15,0.15
664287,1611,0.05,0.02,0.07,0.02,0.04,0.05
664288,1611,,0.02,0.09,0.02,0.05,0.04
664289,1611,0.02,0.02,0.04,0.02,0.12,0.12
664291,1611,0.02,0.02,0.03,0.02,0.03,0.04
664294,1611,,0.02,0.02,0.02,0.03,0.05
664295,1611,,0.02,0.03,0.02,0.04,0.04
664544,1611,,0.02,0.02,0.02,0.03,0.04
664545,1611,,0.02,0.05,0.02,0.06,0.06
664558,1611,2.15,2.45,2.18,2.3,2.28,3.44
664559,1611,2.73,2.0,1.34,3.45,3.75,8.46
664777,1611,0.2,0.1,0.53,0.89,0.4,0.51
664778,1611,0.02,0.02,0.09,0.02,0.07,0.1
664779,1611,3.95,3.85,3.55,4.99,4.09,6.29
664780,1611,1.45,1.4,1.94,1.45,1.68,2.46
664791,1611,0.02,0.02,0.06,0.02,0.07,0.05
664794,1611,,0.02,0.06,0.02,0.04,0.04
664796,1611,0.02,0.02,0.03,0.02,0.03,0.03
664797,1611,,0.02,0.06,0.02,0.04,0.04
664799,1611,,0.02,0.03,0.02,0.04,0.04
664802,1611,0.06,0.02,0.11,0.05,0.04,0.11
664804,1611,0.05,0.02,0.05,0.1,0.05,0.05
664805,1611,0.03,0.02,0.06,0.02,0.04,0.06
664807,1611,0.02,0.02,0.05,0.02,0.05,0.05
664812,1611,0.02,0.02,0.04,0.02,0.04,0.08
664814,1611,0.02,0.02,0.03,0.02,0.03,0.02
664815,1611,0.03,0.02,0.03,0.02,0.02,0.03
664819,1611,0.02,0.02,0.02,0.02,0.02,0.04
664822,1611,0.03,0.02,0.05,0.02,0.03,0.04
664823,1611,0.03,0.02,0.03,0.02,0.03,0.03
664825,1611,0.14,0.02,0.26,0.05,0.13,0.22
664827,1611,0.07,0.02,0.07,0.09,0.06,0.04
664829,1611,0.07,0.02,0.15,0.2,0.11,0.12
664832,1611,0.02,0.02,0.07,0.02,0.06,0.06
664836,1611,0.08,0.02,0.06,0.1,0.06,0.07
664837,1611,0.23,0.02,0.23,0.5,0.35,0.24
664839,1611,0.14,0.02,0.24,0.1,0.33,0.24
664841,1611,0.02,0.02,0.05,0.02,0.06,0.04
665134,1611,4.5,4.5,5.19,4.5,6.0,6.96
665135,1611,,3.5,8.17,12.99,8.42,8.33
665436,1611,5.0,4.49,4.43,5.0,4.91,7.09
665437,1611,14.99,14.99,17.31,14.99,15.6,24.98
665438,1611,18.94,19.99,17.66,16.25,19.05,21.4
665439,1611,19.51,16.0,22.46,16.83,19.62,21.88
665440,1611,5.0,5.79,5.21,5.0,5.58,6.05
665441,1611,2.13,1.9,2.49,2.0,2.51,2.61
665442,1611,16.0,19.0,17.95,19.99,18.67,20.83
665443,1611,3.23,2.99,3.13,2.5,3.06,3.46
665444,1611,4.39,4.38,7.25,4.39,7.34,8.85
665445,1611,1.99,1.5,2.72,2.79,2.76,3.55
665446,1611,0.98,0.85,1.18,1.0,1.01,1.17
665447,1611,20.5,21.0,21.8,20.0,19.59,23.79
665448,1611,1.0,0.5,1.12,0.83,1.37,1.43
665449,1611,11.99,9.5,13.34,12.99,12.86,13.58
665450,1611,1.0,0.98,2.01,1.0,1.82,2.58
665451,1611,2.97,1.25,2.97,1.95,2.59,2.82
665452,1611,0.7,0.69,1.03,0.7,1.08,1.2
665453,1611,2.72,2.84,2.53,2.99,2.54,2.96
665454,1611,5.75,4.9,5.59,5.75,5.32,7.69
665455,1611,1.87,2.0,2.15,1.64,2.44,2.53
665456,1611,2.99,1.5,2.72,3.0,2.61,3.42
665457,1611,1.61,0.99,1.68,1.85,1.69,1.52
665458,1611,19.95,18.99,19.64,18.99,19.54,17.7
665459,1611,8.0,8.5,11.05,8.0,10.27,13.51
665460,1611,17.99,16.42,15.7,18.99,19.71,30.93
665461,1611,4.9,2.5,3.61,3.0,3.81,4.48
665462,1611,13.39,12.0,12.82,13.07,12.98,21.1
665463,1611,2.8,3.0,3.42,3.5,3.67,4.31
665464,1611,4.32,3.5,4.81,4.0,4.29,4.94
665465,1611,5.35,3.5,4.55,5.37,5.05,4.67
665466,1611,12.62,12.0,11.59,9.99,13.34,15.36
665467,1611,6.85,7.0,7.18,5.99,6.81,8.23
665650,1612,4.7,4.5,5.17,,,
665651,1613,125.0,77.95,114.6,,,
665652,1613,,,896.85,,,
666815,1611,1.07,0.74,1.11,1.43,1.17,1.3
666816,1611,1.3,0.5,1.29,1.3,1.38,1.4
666817,1611,1.33,0.89,0.95,0.99,1.13,1.36
666818,1611,0.1,0.02,0.11,0.11,0.12,0.13
666819,1611,0.06,0.02,0.07,0.05,0.09,0.06
666820,1611,0.08,0.02,0.08,0.2,0.09,0.09
666829,1611,0.25,0.15,0.37,0.25,0.52,0.53
666830,1611,0.5,0.3,1.69,0.5,1.97,1.08
666831,1611,0.44,0.05,0.07,0.35,0.14,0.29
666934,1611,0.18,0.02,0.23,0.15,0.2,0.19
666935,1611,0.06,0.02,0.02,0.08,0.06,0.16
667116,1611,6.45,3.5,4.87,5.0,5.48,5.3
667477,1611,4.25,3.39,4.33,4.0,4.05,4.22
667478,1611,0.15,0.02,0.09,0.15,0.07,0.06
667479,1611,1.75,1.1,1.73,1.52,1.7,1.8
667856,1611,0.11,0.02,0.11,0.15,0.12,0.18
667857,1611,0.16,0.02,0.13,0.4,0.09,0.15
667858,1611,0.73,0.1,0.71,0.85,0.66,0.81
667859,1611,13.83,10.0,15.42,12.0,14.07,12.21
667860,1611,0.06,0.02,0.06,0.1,0.06,0.05
667861,1611,0.67,0.13,0.6,0.77,0.7,0.56
667862,1611,,0.02,0.13,0.2,0.19,0.24
667976,1611,0.15,0.02,0.14,0.05,0.16,0.14
667977,1611,0.22,0.02,0.26,0.35,0.22,0.21
668111,1611,0.12,0.02,0.26,0.15,0.22,0.32
668112,1611,0.1,0.02,0.07,0.24,0.09,0.07
668113,1611,0.1,0.02,0.1,0.05,0.12,0.15
668114,1611,0.31,0.04,0.31,0.1,0.29,0.27
668426,1611,1.16,0.89,1.12,1.0,1.16,1.49
668428,1611,0.75,0.4,0.72,1.0,0.68,0.93
668432,1611,0.09,0.02,0.05,0.05,0.06,0.06
668433,1611,0.05,0.02,0.04,0.09,0.04,0.04
668434,1611,0.07,0.02,0.05,0.1,0.06,0.06
668435,1611,0.17,0.02,0.12,0.2,0.12,0.17
668436,1611,0.82,0.05,0.58,0.28,0.75,0.47
668437,1611,0.06,0.02,0.07,0.1,0.08,0.12
668438,1611,0.02,0.02,0.07,0.02,0.09,0.08
668439,1611,0.02,0.02,0.06,0.02,0.07,0.08
668440,1611,0.04,0.02,0.08,0.2,0.08,0.08
668441,1611,0.17,0.02,0.17,0.05,0.15,0.13
668442,1611,0.05,0.02,0.05,0.02,0.04,0.08
668444,1611,0.03,0.02,0.05,0.02,0.05,0.04
668446,1611,0.37,0.02,0.26,0.33,0.29,0.2
668448,1611,0.1,0.02,0.07,0.1,0.07,0.06
668450,1611,0.05,0.02,0.05,0.1,0.06,0.05
668451,1611,0.28,0.02,0.28,0.15,0.32,0.31
668452,1611,0.04,0.02,0.07,0.05,0.04,0.07
668453,1611,0.11,0.02,0.11,0.05,0.1,0.11
668799,1611,2.07,1.5,2.47,1.95,2.78,2.66
668985,1611,0.04,0.02,0.09,0.04,0.15,0.09
668986,1611,,0.02,0.06,0.15,0.07,0.06
669173,1611,2.46,0.45,1.87,3.95,2.45,1.74
669174,1611,0.11,0.02,0.12,0.1,0.11,0.12
669220,1611,0.26,0.02,0.13,0.05,0.18,0.1
669221,1611,2.19,1.0,1.8,2.49,1.84,1.49
669222,1612,2.44,1.0,1.46,,,
669223,1612,,,,,,
669224,1612,9.5,7.0,8.67,,,
669225,1611,,1.49,2.42,3.0,2.36,3.38
669226,1611,0.43,0.19,0.44,0.3,0.37,0.4
669227,1611,0.15,0.2,0.37,0.15,0.59,0.46
669228,1611,0.23,0.15,0.3,0.2,0.29,0.31
669229,1611,0.3,0.15,0.29,0.3,0.29,0.43
669230,1611,0.15,0.06,0.16,0.15,0.22,0.63
669231,1611,6.59,5.99,7.17,6.49,7.36,6.45
669232,1611,3.66,3.0,3.65,3.5,4.16,4.19
669233,1611,2.36,1.49,1.42,2.0,2.1,3.55
669234,1611,2.21,2.0,3.22,2.95,3.44,4.35
669235,1611,7.99,3.0,6.81,7.99,7.97,8.36
669236,1611,,0.05,0.61,0.2,0.47,0.48
669237,1611,0.05,0.02,0.11,0.02,0.09,0.19
669238,1611,0.04,0.02,0.07,0.02,0.13,0.09
669239,1611,0.05,0.02,0.1,0.02,0.1,0.07
669240,1611,0.26,0.02,0.12,0.05,0.17,0.1
669241,1611,0.05,0.02,0.03,0.05,0.05,0.08
669242,1611,,0.02,0.02,0.02,0.03,0.04
669243,1611,1.16,0.15,0.97,0.5,0.95,1.13
669244,1611,10.0,10.0,9.82,10.0,11.94,22.1
669245,1611,0.65,0.02,0.48,0.75,0.62,0.34
669246,1611,,0.02,0.02,0.02,0.02,0.04
669247,1611,0.17,0.02,0.16,0.3,0.23,0.13
669248,1611,0.23,0.02,0.18,0.02,0.2,0.2
669249,1611,0.17,0.02,0.21,0.1,0.21,0.3
669250,1611,1.21,0.4,0.99,1.25,1.11,1.04
669251,1611,1.91,0.99,1.7,1.3,1.86,1.7
669252,1611,12.0,6.5,9.49,8.8,11.9,14.81
669253,1611,0.9,0.7,0.72,0.89,0.89,1.03
669254,1611,4.25,5.0,3.04,5.0,4.85,7.01
669255,1611,0.04,0.02,0.05,0.05,0.04,0.08
669256,1611,0.04,0.02,0.04,0.04,0.04,0.05
669257,1611,0.23,0.02,0.24,0.02,0.23,0.23
669258,1611,10.99,8.0,8.58,10.99,11.88,14.84
669259,1611,7.83,8.5,7.5,9.0,7.88,8.16
669260,1611,0.04,0.02,0.03,0.05,0.03,0.04
669261,1611,0.16,0.02,0.09,0.02,0.19,0.21
669262,1611,0.04,0.02,0.03,0.05,0.03,0.04
669263,1611,0.03,0.02,0.02,0.02,0.04,0.05
669264,1611,0.17,0.02,0.18,0.02,0.2,0.21
669265,1611,0.04,0.02,0.03,0.04,0.03,0.03
669266,1611,1.12,0.45,0.77,2.03,0.75,1.14
669267,1611,6.5,6.0,6.86,6.5,6.87,7.35
669268,1611,0.05,0.02,0.04,0.05,0.05,0.04
669269,1611,0.12,0.02,0.16,0.02,0.13,0.1
669270,1611,0.05,0.02,0.07,0.05,0.09,0.06
669271,1611,0.02,0.02,0.04,0.02,0.03,0.04
669272,1611,0.07,0.02,0.07,0.05,0.07,0.03
669273,1611,0.1,0.02,0.05,0.1,0.04,0.03
669274,1611,0.42,0.02,0.38,0.5,0.43,0.3
669275,1611,0.85,0.2,0.84,1.31,0.93,0.76
669276,1611,0.03,0.02,0.15,0.03,0.1,0.1
669277,1611,7.28,7.0,4.42,7.69,7.11,10.96
669278,1611,0.04,0.02,0.03,0.04,0.03,0.04
669279,1611,0.17,0.02,0.17,0.29,0.17,0.13
669280,1611,0.27,0.02,0.26,0.75,0.31,0.2
669281,1611,0.02,0.02,0.03,0.03,0.03,0.03
669282,1611,0.05,0.02,0.04,0.04,0.07,0.07
669283,1611,0.03,0.02,0.04,0.02,0.03,0.06
669284,1611,0.17,0.02,0.08,0.2,0.12,0.08
669285,1611,0.21,0.02,0.11,0.05,0.17,0.14
669286,1611,,0.02,0.02,0.02,0.03,0.04
669287,1611,0.27,0.08,0.3,0.14,0.28,0.24
669288,1611,,2.95,3.4,3.0,3.39,4.39
669289,1611,0.03,0.02,0.06,0.02,0.09,0.1
669290,1611,0.08,0.02,0.06,0.05,0.06,0.05
669291,1611,0.02,0.02,0.02,0.02,0.03,0.06
669292,1611,0.08,0.02,0.04,0.1,0.06,0.04
669293,1611,4.21,1.95,3.66,4.5,3.68,3.39
669294,1611,0.19,0.02,0.15,0.09,0.14,0.11
669295,1611,15.2,14.0,16.87,17.5,16.18,14.83
669296,1611,0.05,0.02,0.05,0.04,0.08,0.06
669297,1611,0.25,0.02,0.29,0.4,0.28,0.25
669298,1611,0.09,0.02,0.09,0.05,0.08,0.08
669299,1611,0.07,0.02,0.06,0.05,0.06,0.08
669300,1611,6.49,5.0,6.35,7.99,6.07,6.95
669301,1611,0.08,0.02,0.08,0.05,0.07,0.08
669302,1611,0.17,0.02,0.21,0.1,0.21,0.18
669303,1611,4.5,3.5,4.37,5.0,4.71,4.21
669305,1611,3.9,3.8,4.77,3.9,5.71,6.85
669306,1611,12.25,9.56,13.11,25.0,13.44,11.27
669308,1611,9.99,8.85,11.98,9.99,12.17,12.13
669310,1611,0.03,0.02,0.09,0.03,0.1,0.07
669311,1611,0.1,0.02,0.04,0.1,0.06,0.12
669312,1611,0.3,0.02,0.18,0.35,0.16,0.16
669313,1611,0.32,0.02,0.25,0.2,0.3,0.39
669314,1611,0.15,0.02,0.13,0.35,0.1,0.09
669315,1611,0.04,0.02,0.05,0.04,0.05,0.04
669316,1611,0.05,0.02,0.06,0.02,0.06,0.11
669317,1611,0.19,0.02,0.15,0.19,0.16,0.14
669318,1611,0.05,0.02,0.06,0.05,0.09,0.05
669319,1611,0.05,0.02,0.18,0.05,0.1,0.18
669320,1611,11.86,9.99,11.83,13.71,12.68,16.6
669321,1611,21.13,15.0,13.83,24.4,23.13,51.8
669322,1611,11.0,10.0,11.39,11.0,11.96,11.66
669326,1611,0.39,0.5,0.3,0.39,0.63,1.24
669327,1611,0.12,0.02,0.13,0.12,0.18,0.34
669328,1611,0.29,0.09,0.1,0.49,0.19,0.44
669329,1611,0.15,0.1,0.02,0.2,0.12,0.42
669330,1611,2.48,2.49,2.84,2.48,3.03,3.08
669331,1611,0.28,0.09,0.02,0.28,0.24,0.64
669332,1611,2.03,1.5,2.46,2.5,2.67,3.07
669333,1611,2.48,2.0,2.8,2.48,3.28,6.56
669334,1611,0.1,0.1,0.02,0.1,0.28,0.67
669335,1611,1.78,0.9,1.24,2.5,1.16,1.51
669336,1611,2.0,2.5,4.52,2.0,2.94,3.57
669337,1611,0.1,0.1,0.26,0.1,0.28,0.25
669338,1611,1.14,0.99,1.22,1.51,1.22,1.67
669339,1611,0.39,0.2,0.26,0.4,0.37,0.57
669340,1611,0.98,0.8,1.11,0.98,1.41,1.37
669341,1611,,0.07,0.02,0.31,0.28,0.67
669342,1611,0.4,0.4,0.24,0.4,1.06,1.15
669343,1611,,0.5,0.72,0.5,0.98,1.31
669344,1611,9.67,7.99,8.62,8.91,9.18,12.7
669345,1611,1.08,0.99,2.47,1.08,2.51,3.73
669346,1611,,0.13,0.13,0.3,0.51,0.99
669347,1611,0.45,0.35,0.02,0.39,0.72,1.06
669348,1611,2.78,1.75,2.05,2.49,2.48,2.88
669349,1611,0.95,0.95,1.11,0.95,1.45,1.67
669350,1611,1.2,0.99,0.08,1.2,1.38,3.53
669351,1611,0.3,0.25,0.26,0.3,0.39,0.66
669352,1611,0.21,0.1,0.1,0.14,0.26,0.41
669353,1611,0.1,0.09,0.02,0.1,1.4,4.96
669354,1611,0.13,0.1,0.04,0.09,0.13,0.31
669355,1611,2.83,2.0,3.1,2.5,3.04,4.16
669356,1611,0.69,0.29,0.86,0.39,0.62,0.99
669357,1611,0.2,0.09,0.02,0.2,0.2,0.55
669358,1611,1.44,1.0,2.0,1.5,1.43,3.5
669359,1611,0.54,0.49,0.91,0.54,0.77,0.82
669360,1611,6.9,6.0,7.81,6.6,8.18,10.99
669361,1611,5.7,4.0,7.92,4.4,7.42,5.36
669362,1611,0.37,0.25,0.19,0.37,0.34,0.54
669363,1611,0.65,0.35,0.45,0.9,0.56,0.64
669364,1611,3.54,2.0,3.09,3.54,2.8,3.29
669365,1611,0.5,0.49,0.95,0.5,1.09,1.5
669366,1611,0.38,0.6,1.04,0.35,1.08,1.26
669367,1611,0.3,0.15,0.31,0.4,0.39,0.49
669368,1611,,0.25,0.47,0.75,0.61,0.87
669369,1611,0.81,0.09,0.23,0.81,0.71,1.28
669370,1611,6.75,10.95,6.87,7.0,7.08,5.26
669371,1611,6.44,5.49,6.13,5.5,6.79,6.24
669372,1611,0.15,0.05,0.02,0.15,0.11,0.45
669373,1611,0.26,0.1,0.09,0.34,0.2,0.27
669374,1611,0.4,0.14,0.08,0.4,0.33,0.47
669375,1611,1.98,0.95,1.54,1.98,2.1,2.03
669376,1611,0.15,0.04,0.08,0.15,0.24,0.4
669377,1611,0.05,0.02,0.02,0.05,0.3,0.48
669378,1611,7.7,6.5,8.03,7.7,9.32,6.73
669379,1611,6.87,1.15,2.63,0.5,3.64,1.8
669462,1611,0.12,0.02,0.11,0.1,0.13,0.1
669463,1611,0.5,0.02,0.15,0.33,0.16,0.1
669464,1611,0.15,0.05,0.13,0.15,0.14,0.16
669465,1611,0.13,0.02,0.16,0.2,0.2,0.23
669466,1611,0.07,0.02,0.09,0.07,0.08,0.12
669467,1611,0.59,0.1,0.42,0.69,0.41,0.29
669468,1611,1.99,0.5,1.2,1.99,1.34,1.01
669469,1611,,0.5,0.91,0.56,0.9,1.25
669470,1611,1.91,1.5,2.04,1.91,1.94,2.28
669471,1611,1.0,0.5,1.03,1.0,1.19,1.65
669472,1612,0.9,0.88,0.02,,,
669473,1612,0.2,0.2,0.56,,,
669601,1611,6.9,6.0,6.91,6.6,6.86,7.22
669602,1611,3.5,3.99,4.04,3.5,3.9,4.13
669603,1611,4.6,1.2,1.57,4.6,2.82,5.42
669604,1611,1.99,2.0,1.91,1.99,2.62,4.51
669605,1611,8.0,7.5,6.68,8.0,8.47,9.33
669606,1611,0.31,0.15,0.51,0.49,0.47,0.41
669608,1611,1.99,1.2,1.3,1.99,1.75,3.88
670086,1612,,8.9,9.47,,,
670087,1612,40.0,45.0,39.56,,,
670088,1612,,800.0,,,,
670089,1611,3.66,4.0,2.98,3.99,2.85,3.45
670090,1611,,5.0,7.13,7.49,6.85,6.19
670091,1611,100.0,,100.0,100.0,100.0,100.0
670092,1611,,4.0,5.61,5.0,5.92,9.51
670093,1611,7.0,6.99,6.32,7.0,13.25,15.67
670094,1611,,100.0,,,,
670095,1611,0.42,0.49,0.55,0.42,0.59,0.69
670096,1611,2.49,2.0,2.2,2.49,2.17,2.21
670097,1611,,100.0,,,,
670098,1611,1.73,0.99,1.36,2.0,1.55,3.21
670099,1611,2.0,5.08,0.88,2.0,4.62,6.08
670100,1611,,100.0,,,,
670101,1611,4.4,1.64,5.55,4.4,5.47,8.48
670102,1611,8.0,7.0,8.44,6.0,9.78,11.0
670103,1611,100.0,,100.0,100.0,100.0,100.0
670104,1611,1.38,1.49,1.61,1.0,1.53,2.77
670105,1611,8.27,4.0,7.91,8.27,7.18,6.84
670106,1611,100.0,,100.0,100.0,100.0,100.0
670107,1611,3.5,3.99,3.97,3.99,4.21,5.47
670108,1611,5.33,3.5,9.64,4.5,11.04,10.54
670109,1611,100.0,,100.0,100.0,100.0,100.0
670715,1615,24.0,20.0,23.52,,,
673851,1611,6.25,6.0,4.67,4.8,5.72,6.62
673852,1611,7.7,7.0,8.73,7.7,10.56,13.63
673853,1611,9.2,7.0,9.44,8.0,9.48,6.42
673854,1611,3.13,2.5,1.46,3.0,3.2,4.03
673855,1611,7.47,6.5,10.08,5.8,8.34,7.88
673856,1611,0.85,0.5,0.75,0.99,0.93,0.69
673857,1611,3.25,3.0,2.6,2.0,2.72,3.81
673858,1611,2.2,2.0,1.5,2.2,2.77,3.36
673859,1611,0.5,1.0,1.19,0.5,1.47,1.28
673860,1611,1.49,0.99,1.14,1.49,1.36,1.87
673861,1611,3.0,3.0,3.35,3.0,3.89,5.45
673862,1611,4.0,2.5,4.16,4.0,3.66,3.88
673863,1611,1.74,1.5,2.61,1.74,2.6,2.88
673864,1611,14.93,13.5,13.87,15.0,13.08,7.1
